Game_id,Period,PC_Time,Event_Type,Person_id,Team_id,Status,Score,Active_player
03a31e84b194d6c8a2eab5d70ba67acf,3,7200,Start period,,5df2526720f9ac092e202de922f5a65f,,0,"['387d067091bd3a9264576ddb74759f5f', 'f5f1164263044fc2ee91242daa221045', '17651fd844ca9177694e0fe8e13ade03', '2b8bdfc64f41d1adefabcf7e0667a618', '5fe2b12999c5b4a17dba17cb76b0cfbc']"
03a31e84b194d6c8a2eab5d70ba67acf,4,7200,Start period,,5df2526720f9ac092e202de922f5a65f,,0,"['257b19b06545dcb0a4eb3a01d7952eed', 'e688b1a601a44fb2ac79c58bf6c89e8b', '43a74f78a8e39c7fb0ad193fb24f52ba', '5fe2b12999c5b4a17dba17cb76b0cfbc', 'e6d3fc584789b9b914791ec969a8d5a4']"
03a31e84b194d6c8a2eab5d70ba67acf,1,7200,Start period,,6f5316b35198f3198c828d9882a79846,,0,"['71cd93e320cd2da78733d23dae3274a0', 'e2d5a38e5f826708c89f2f728eade916', '952cb62f00fbb58407f3a7cd89c3a7bf', '8bea2707e7bf04c8a3d8188b87d92c0e', '1376b4800e5b2d50ce35a57827eadcfc']"
03a31e84b194d6c8a2eab5d70ba67acf,2,7200,Start period,,6f5316b35198f3198c828d9882a79846,,0,"['6b08fc64c8d282c36e800d28eb278027', 'e2d5a38e5f826708c89f2f728eade916', '7438349cba4a3154e331f38cfbb2dd5e', '1376b4800e5b2d50ce35a57827eadcfc', 'b248b1d9caa41a3562d67584c1a0b399']"
03a31e84b194d6c8a2eab5d70ba67acf,3,7200,Start period,,6f5316b35198f3198c828d9882a79846,,0,"['71cd93e320cd2da78733d23dae3274a0', 'e2d5a38e5f826708c89f2f728eade916', '952cb62f00fbb58407f3a7cd89c3a7bf', '8bea2707e7bf04c8a3d8188b87d92c0e', '1376b4800e5b2d50ce35a57827eadcfc']"
03a31e84b194d6c8a2eab5d70ba67acf,4,7200,Start period,,6f5316b35198f3198c828d9882a79846,,0,"['6b08fc64c8d282c36e800d28eb278027', '84a4a3c70c57b7d570baca43b5423ba3', '7438349cba4a3154e331f38cfbb2dd5e', '1376b4800e5b2d50ce35a57827eadcfc', 'b248b1d9caa41a3562d67584c1a0b399']"
06bb1d31c63891e2580ff12e4e6505b4,1,7200,Start period,,cc5e0f4efd0f5410547d4e73f38f7811,,0,"['1a48480fc3370082483f158f10948bba', '646b0273682c1592a938bbfb21332ded', '1a8dfc8c85278dd28ed7985e40fc6018', '394e78a51b6d2fd3c046f11f49fcab57', 'd8e4f0fd2e836518e681c99a3f9e4411']"
06bb1d31c63891e2580ff12e4e6505b4,2,7200,Start period,,cc5e0f4efd0f5410547d4e73f38f7811,,0,"['3056d865481cd5919672eb92e1f8b53f', '1532445b96ca1edd411bfae064b189bb', '1c73194e0fa711701298e4a27b046bab', '85b8db431f11d51d5def87fc58229be4', '762b12c3cb57fad4b882040b3293fa31']"
06bb1d31c63891e2580ff12e4e6505b4,3,7200,Start period,,cc5e0f4efd0f5410547d4e73f38f7811,,0,"['1a48480fc3370082483f158f10948bba', '646b0273682c1592a938bbfb21332ded', '1a8dfc8c85278dd28ed7985e40fc6018', '394e78a51b6d2fd3c046f11f49fcab57', 'd8e4f0fd2e836518e681c99a3f9e4411']"
06bb1d31c63891e2580ff12e4e6505b4,4,7200,Start period,,cc5e0f4efd0f5410547d4e73f38f7811,,0,"['3056d865481cd5919672eb92e1f8b53f', '1532445b96ca1edd411bfae064b189bb', '1c73194e0fa711701298e4a27b046bab', '85b8db431f11d51d5def87fc58229be4', '762b12c3cb57fad4b882040b3293fa31']"
06bb1d31c63891e2580ff12e4e6505b4,1,7200,Start period,,f96485cbaafa2a7883cb1a9342a4cbd3,,0,"['1cd0599b37f77c2be76a2c6df23d1ba8', 'adcd53acc9f5585db4c510745b2bac89', '9d4117dd37b6a8592a711ef940b82de4', '9f0ee42268a2542d7fd028fe79184286', '58f273dbbf002f0ec411fc247e07dd0a']"
06bb1d31c63891e2580ff12e4e6505b4,2,7200,Start period,,f96485cbaafa2a7883cb1a9342a4cbd3,,0,"['b098111d3935607a714ddc7d4b057a1b', 'eaa6c5d9e964e04fa05b4db476fb46f0', '28ce9a11a56397b259299fdd9710dab5', '58f273dbbf002f0ec411fc247e07dd0a', 'f285f13f0c036a88bd85535e47e88aef']"
06bb1d31c63891e2580ff12e4e6505b4,3,7200,Start period,,f96485cbaafa2a7883cb1a9342a4cbd3,,0,"['1cd0599b37f77c2be76a2c6df23d1ba8', 'adcd53acc9f5585db4c510745b2bac89', '9d4117dd37b6a8592a711ef940b82de4', '9f0ee42268a2542d7fd028fe79184286', '58f273dbbf002f0ec411fc247e07dd0a']"
06bb1d31c63891e2580ff12e4e6505b4,4,7200,Start period,,f96485cbaafa2a7883cb1a9342a4cbd3,,0,"['b098111d3935607a714ddc7d4b057a1b', 'adcd53acc9f5585db4c510745b2bac89', 'eaa6c5d9e964e04fa05b4db476fb46f0', '28ce9a11a56397b259299fdd9710dab5', 'f285f13f0c036a88bd85535e47e88aef']"
07e76f7482773e81e2351d1692e9e5bb,1,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['5f2d1b7a31eb9117654c9d056093bfa5', '4596ed9dd04a94f6ad5e60ebda302350', 'bc77b0f38cb51b2cfe8552000e585cbf', '336ec76a9accfb5359ea7e69f2610947', '867712e1cdfd8b15d083f3be2af4bc0f']"
07e76f7482773e81e2351d1692e9e5bb,2,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['963242c7a25ba9a70b245f482e960e75', '9075d598a348b290d9c426e41662e593', '050e16220dddff68fc37eca695cee3b4', '36f020989d86eefe270ab346e6f80e4e', '3a7ac3ab38d3261d8c162d52a7f4e644']"
07e76f7482773e81e2351d1692e9e5bb,3,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['5f2d1b7a31eb9117654c9d056093bfa5', '4596ed9dd04a94f6ad5e60ebda302350', 'bc77b0f38cb51b2cfe8552000e585cbf', '336ec76a9accfb5359ea7e69f2610947', '867712e1cdfd8b15d083f3be2af4bc0f']"
07e76f7482773e81e2351d1692e9e5bb,4,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['963242c7a25ba9a70b245f482e960e75', '5f2d1b7a31eb9117654c9d056093bfa5', '050e16220dddff68fc37eca695cee3b4', '36f020989d86eefe270ab346e6f80e4e', '3a7ac3ab38d3261d8c162d52a7f4e644']"
07e76f7482773e81e2351d1692e9e5bb,1,7200,Start period,,8e90edc4eb908903bcbb567f92488049,,0,"['67f4ecb2bff373b7f14f59bdf87b47c6', '64434221db9ba319f8d13632f1c2ad32', '1b335cd14d37addc486b357c3b58db27', 'f2e41e7ce25aff54b85ee5ab66f69187', 'c2502dbdbdc5273bac8daa884e3ff63a']"
07e76f7482773e81e2351d1692e9e5bb,2,7200,Start period,,8e90edc4eb908903bcbb567f92488049,,0,"['508d962863dc09f49884cdd9a53d804a', 'b2ba11f9de4921e8eee910b7c9d5404f', '67f4ecb2bff373b7f14f59bdf87b47c6', '9fa70948d1ad86af009ffad239f8a464', '007b0de63548bac45dfacc0870a4a537']"
07e76f7482773e81e2351d1692e9e5bb,3,7200,Start period,,8e90edc4eb908903bcbb567f92488049,,0,"['67f4ecb2bff373b7f14f59bdf87b47c6', '64434221db9ba319f8d13632f1c2ad32', '1b335cd14d37addc486b357c3b58db27', 'f2e41e7ce25aff54b85ee5ab66f69187', 'c2502dbdbdc5273bac8daa884e3ff63a']"
07e76f7482773e81e2351d1692e9e5bb,4,7200,Start period,,8e90edc4eb908903bcbb567f92488049,,0,"['508d962863dc09f49884cdd9a53d804a', '404f3be24b921150227c13f766e084cf', '1b335cd14d37addc486b357c3b58db27', '9fa70948d1ad86af009ffad239f8a464', '007b0de63548bac45dfacc0870a4a537']"
0868dee930f69a54541d4ae88b841a37,1,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['45e7a758a91a254ff04756562e740f2d', 'd38e656ac7e867b6f28064fcf8d8fcaf', 'c4072556336827a70c8a0298bc658b5b', '00654b6c2e1d8c24d06464620db7a262', '8c95d54ad5593f5c4fc5015dcded3b55']"
0868dee930f69a54541d4ae88b841a37,2,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['be9b1397bcb9fb9104edd23670988cda', '021dabc5d7a1404ec8ad34fe8ca4b5e3', '4f4e47023263931e1445dc97f7dae941', '7afc3cf0c2557f13e927da9ab03725dc', '315f46f7a5e1de7ef9b4c2430ce64e2d']"
0868dee930f69a54541d4ae88b841a37,3,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['45e7a758a91a254ff04756562e740f2d', 'd38e656ac7e867b6f28064fcf8d8fcaf', 'c4072556336827a70c8a0298bc658b5b', '00654b6c2e1d8c24d06464620db7a262', '8c95d54ad5593f5c4fc5015dcded3b55']"
0868dee930f69a54541d4ae88b841a37,4,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['be9b1397bcb9fb9104edd23670988cda', '8c95d54ad5593f5c4fc5015dcded3b55', '7afc3cf0c2557f13e927da9ab03725dc', '315f46f7a5e1de7ef9b4c2430ce64e2d', '4f4e47023263931e1445dc97f7dae941']"
0868dee930f69a54541d4ae88b841a37,5,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['45e7a758a91a254ff04756562e740f2d', 'c4072556336827a70c8a0298bc658b5b', '00654b6c2e1d8c24d06464620db7a262', '8c95d54ad5593f5c4fc5015dcded3b55', '7afc3cf0c2557f13e927da9ab03725dc']"
0868dee930f69a54541d4ae88b841a37,1,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['5f2d1b7a31eb9117654c9d056093bfa5', '1278107e4a5c3735de706159c381fd82', '4596ed9dd04a94f6ad5e60ebda302350', 'bc77b0f38cb51b2cfe8552000e585cbf', '336ec76a9accfb5359ea7e69f2610947']"
0868dee930f69a54541d4ae88b841a37,2,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['5f2d1b7a31eb9117654c9d056093bfa5', '050e16220dddff68fc37eca695cee3b4', '36f020989d86eefe270ab346e6f80e4e', '3a7ac3ab38d3261d8c162d52a7f4e644', '867712e1cdfd8b15d083f3be2af4bc0f']"
0868dee930f69a54541d4ae88b841a37,3,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['5f2d1b7a31eb9117654c9d056093bfa5', '1278107e4a5c3735de706159c381fd82', '4596ed9dd04a94f6ad5e60ebda302350', 'bc77b0f38cb51b2cfe8552000e585cbf', '336ec76a9accfb5359ea7e69f2610947']"
0868dee930f69a54541d4ae88b841a37,4,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['5f2d1b7a31eb9117654c9d056093bfa5', '050e16220dddff68fc37eca695cee3b4', '36f020989d86eefe270ab346e6f80e4e', '3a7ac3ab38d3261d8c162d52a7f4e644', '867712e1cdfd8b15d083f3be2af4bc0f']"
0868dee930f69a54541d4ae88b841a37,5,7200,Start period,,78cb4fd2222d4d6c7ce0a53cf99b4b14,,0,"['5f2d1b7a31eb9117654c9d056093bfa5', '4596ed9dd04a94f6ad5e60ebda302350', '050e16220dddff68fc37eca695cee3b4', 'bc77b0f38cb51b2cfe8552000e585cbf', '3a7ac3ab38d3261d8c162d52a7f4e644']"
09d46e3d7a8253b7209100650b5afaeb,1,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['45e7a758a91a254ff04756562e740f2d', '6f63b8522b79b45c4b88cf0129161f01', 'c4072556336827a70c8a0298bc658b5b', '00654b6c2e1d8c24d06464620db7a262', '8c95d54ad5593f5c4fc5015dcded3b55']"
09d46e3d7a8253b7209100650b5afaeb,2,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['6f63b8522b79b45c4b88cf0129161f01', 'be9b1397bcb9fb9104edd23670988cda', 'f79a2b5e6190ac3c534645e806f1b611', '4f4e47023263931e1445dc97f7dae941', '7afc3cf0c2557f13e927da9ab03725dc']"
09d46e3d7a8253b7209100650b5afaeb,3,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['45e7a758a91a254ff04756562e740f2d', '6f63b8522b79b45c4b88cf0129161f01', 'c4072556336827a70c8a0298bc658b5b', '00654b6c2e1d8c24d06464620db7a262', '8c95d54ad5593f5c4fc5015dcded3b55']"
09d46e3d7a8253b7209100650b5afaeb,4,7200,Start period,,3cd0b15957ceb80f5125bef8bd1bbea7,,0,"['be9b1397bcb9fb9104edd23670988cda', 'f79a2b5e6190ac3c534645e806f1b611', '8c95d54ad5593f5c4fc5015dcded3b55', '7afc3cf0c2557f13e927da9ab03725dc', '4f4e47023263931e1445dc97f7dae941']"
09d46e3d7a8253b7209100650b5afaeb,1,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['3f67235a5607746cc215eee5dd447a5e', '501e22e48df13d5a5b2b85a08c6d2ca9', '6284f9ad059fd7910f24ab69df891760', 'd74c692dc5f817e5d6598338b24e1035', '4d371dbb9d07b0a451e6a253244d3079']"
09d46e3d7a8253b7209100650b5afaeb,2,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['93130c3cfa0d9d9a7635a085c3be99a1', 'fa59d02355adde510fbf3dd7a0b0930d', '3cc886aecaeb231f093c5bdded29d2dd', '79af15b6a2238e81cd52b99490ed2709', '66c69301f757e48e6b780927b5a55e11']"
09d46e3d7a8253b7209100650b5afaeb,3,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['3f67235a5607746cc215eee5dd447a5e', '501e22e48df13d5a5b2b85a08c6d2ca9', '6284f9ad059fd7910f24ab69df891760', 'd74c692dc5f817e5d6598338b24e1035', '4d371dbb9d07b0a451e6a253244d3079']"
09d46e3d7a8253b7209100650b5afaeb,4,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['fa59d02355adde510fbf3dd7a0b0930d', '3cc886aecaeb231f093c5bdded29d2dd', '3f67235a5607746cc215eee5dd447a5e', '66c69301f757e48e6b780927b5a55e11', 'd74c692dc5f817e5d6598338b24e1035']"
13ced855d491384876c6ab807bd1d3db,1,7200,Start period,,af9d335fe8dec87c939d27a9de259b45,,0,"['98657a73f988f7c0824a16fd368bfa62', 'ca8e2e9b58c57efe6c919dcbb53ee86c', 'cc7946cd2fd5f9d5c15247fbdddce8f3', '74f677b5efa87503eead993dfa30ca27', '03de9006db92bdee3030980760dcbcf5']"
13ced855d491384876c6ab807bd1d3db,2,7200,Start period,,af9d335fe8dec87c939d27a9de259b45,,0,"['dcb6b241fcbbd838bc3437c8e1fc4ccb', '881f83d2dee3f18c7d1751659406144e', 'cc7946cd2fd5f9d5c15247fbdddce8f3', '9e0ccb212abed9880097869dbfb903c5', 'd5701055e262ef5bd9f3fa6e11014327']"
13ced855d491384876c6ab807bd1d3db,3,7200,Start period,,af9d335fe8dec87c939d27a9de259b45,,0,"['98657a73f988f7c0824a16fd368bfa62', 'ca8e2e9b58c57efe6c919dcbb53ee86c', 'cc7946cd2fd5f9d5c15247fbdddce8f3', '74f677b5efa87503eead993dfa30ca27', '03de9006db92bdee3030980760dcbcf5']"
13ced855d491384876c6ab807bd1d3db,4,7200,Start period,,af9d335fe8dec87c939d27a9de259b45,,0,"['98657a73f988f7c0824a16fd368bfa62', '881f83d2dee3f18c7d1751659406144e', 'cc7946cd2fd5f9d5c15247fbdddce8f3', '9e0ccb212abed9880097869dbfb903c5', 'd5701055e262ef5bd9f3fa6e11014327']"
13ced855d491384876c6ab807bd1d3db,1,7200,Start period,,cc5e0f4efd0f5410547d4e73f38f7811,,0,"['646b0273682c1592a938bbfb21332ded', '1532445b96ca1edd411bfae064b189bb', '1a8dfc8c85278dd28ed7985e40fc6018', '394e78a51b6d2fd3c046f11f49fcab57', 'd8e4f0fd2e836518e681c99a3f9e4411']"
13ced855d491384876c6ab807bd1d3db,2,7200,Start period,,cc5e0f4efd0f5410547d4e73f38f7811,,0,"['1a48480fc3370082483f158f10948bba', '1532445b96ca1edd411bfae064b189bb', '15dbf00f25f3f2d86cde4775018d44b5', '12327e4171bb9715104ea70c722869ea', '762b12c3cb57fad4b882040b3293fa31']"
13ced855d491384876c6ab807bd1d3db,3,7200,Start period,,cc5e0f4efd0f5410547d4e73f38f7811,,0,"['646b0273682c1592a938bbfb21332ded', '1532445b96ca1edd411bfae064b189bb', '1a8dfc8c85278dd28ed7985e40fc6018', '394e78a51b6d2fd3c046f11f49fcab57', 'd8e4f0fd2e836518e681c99a3f9e4411']"
13ced855d491384876c6ab807bd1d3db,4,7200,Start period,,cc5e0f4efd0f5410547d4e73f38f7811,,0,"['1a48480fc3370082483f158f10948bba', '3056d865481cd5919672eb92e1f8b53f', '1532445b96ca1edd411bfae064b189bb', '12327e4171bb9715104ea70c722869ea', '762b12c3cb57fad4b882040b3293fa31']"
15d76177caa6022156e83774c2e054d3,1,7200,Start period,,9d9ff83d0b109d3a6106a3b004424ae4,,0,"['0beb157ecf02b2c67048597bb3c514b5', 'b67e5a2e593be71fe871d7d511f0ab55', 'e5e2fb66fc3e8ee0edf076e60d343031', 'd4777cb3468137b35f7e80b7434bec27', '78b2c63af827b482d7e3ffa096f4fbd2']"
15d76177caa6022156e83774c2e054d3,2,7200,Start period,,9d9ff83d0b109d3a6106a3b004424ae4,,0,"['6de0ac647d194bdcfc0854c7ad51c44e', 'f74cedcf99a3aabc222398db7499bac1', 'e5e2fb66fc3e8ee0edf076e60d343031', '17c5b4a9be5e0fa567d3d38ca65e4005', '321fe275d1d66f05c5014fd97e870834']"
15d76177caa6022156e83774c2e054d3,3,7200,Start period,,9d9ff83d0b109d3a6106a3b004424ae4,,0,"['0beb157ecf02b2c67048597bb3c514b5', 'b67e5a2e593be71fe871d7d511f0ab55', 'e5e2fb66fc3e8ee0edf076e60d343031', 'd4777cb3468137b35f7e80b7434bec27', '78b2c63af827b482d7e3ffa096f4fbd2']"
15d76177caa6022156e83774c2e054d3,4,7200,Start period,,9d9ff83d0b109d3a6106a3b004424ae4,,0,"['6de0ac647d194bdcfc0854c7ad51c44e', 'f74cedcf99a3aabc222398db7499bac1', 'e5e2fb66fc3e8ee0edf076e60d343031', '17c5b4a9be5e0fa567d3d38ca65e4005', '321fe275d1d66f05c5014fd97e870834']"
15d76177caa6022156e83774c2e054d3,1,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['b02d6090eb1155aab0614815c9f9ad73', '3f67235a5607746cc215eee5dd447a5e', '501e22e48df13d5a5b2b85a08c6d2ca9', '6284f9ad059fd7910f24ab69df891760', 'd74c692dc5f817e5d6598338b24e1035']"
15d76177caa6022156e83774c2e054d3,2,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['93130c3cfa0d9d9a7635a085c3be99a1', 'fa59d02355adde510fbf3dd7a0b0930d', 'b02d6090eb1155aab0614815c9f9ad73', '3cc886aecaeb231f093c5bdded29d2dd', '66c69301f757e48e6b780927b5a55e11']"
15d76177caa6022156e83774c2e054d3,3,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['b02d6090eb1155aab0614815c9f9ad73', '3f67235a5607746cc215eee5dd447a5e', '501e22e48df13d5a5b2b85a08c6d2ca9', '6284f9ad059fd7910f24ab69df891760', 'd74c692dc5f817e5d6598338b24e1035']"
15d76177caa6022156e83774c2e054d3,4,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['fa59d02355adde510fbf3dd7a0b0930d', 'b02d6090eb1155aab0614815c9f9ad73', '3cc886aecaeb231f093c5bdded29d2dd', '3f67235a5607746cc215eee5dd447a5e', '66c69301f757e48e6b780927b5a55e11']"
1eab6189ad9ab246c197575a8c4eebe5,1,7200,Start period,,3a30c29e8a04b4f1335ee8874c526a6c,,0,"['3637dae74ec0bcaa39275df5ef7bea71', '58a634d96007527e1989120fe42d1072', '9205d55e83f96be2290f1e8849e9f062', 'd29058993b5746d37d0fd5348c5018e2', 'c5a353e301078ea1cb4e8bc8fede12e9']"
1eab6189ad9ab246c197575a8c4eebe5,2,7200,Start period,,3a30c29e8a04b4f1335ee8874c526a6c,,0,"['cc770adb9f49dec34c5f80808fdfd418', '0b0dfe077fd547134c4b631cc7008465', '7c1c2ad6f3088c952dffd0335bb3af9b', '58a634d96007527e1989120fe42d1072', 'd60757b977513c3d88aad57e520cd3f3']"
1eab6189ad9ab246c197575a8c4eebe5,3,7200,Start period,,3a30c29e8a04b4f1335ee8874c526a6c,,0,"['3637dae74ec0bcaa39275df5ef7bea71', '58a634d96007527e1989120fe42d1072', '9205d55e83f96be2290f1e8849e9f062', 'd29058993b5746d37d0fd5348c5018e2', 'c5a353e301078ea1cb4e8bc8fede12e9']"
1eab6189ad9ab246c197575a8c4eebe5,4,7200,Start period,,3a30c29e8a04b4f1335ee8874c526a6c,,0,"['cc770adb9f49dec34c5f80808fdfd418', '3637dae74ec0bcaa39275df5ef7bea71', '58a634d96007527e1989120fe42d1072', 'fcca0a6b42249d73d83db4651c1c1c91', 'd60757b977513c3d88aad57e520cd3f3']"
1eab6189ad9ab246c197575a8c4eebe5,1,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['b02d6090eb1155aab0614815c9f9ad73', '3f67235a5607746cc215eee5dd447a5e', '501e22e48df13d5a5b2b85a08c6d2ca9', '6284f9ad059fd7910f24ab69df891760', '770d24797fbad8f1bddd585ef8297e2b']"
1eab6189ad9ab246c197575a8c4eebe5,2,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['93130c3cfa0d9d9a7635a085c3be99a1', '3cc886aecaeb231f093c5bdded29d2dd', '3f67235a5607746cc215eee5dd447a5e', '66c69301f757e48e6b780927b5a55e11', 'abbf4d36fe2ae588a1d096b0a88aa0c9']"
1eab6189ad9ab246c197575a8c4eebe5,3,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['b02d6090eb1155aab0614815c9f9ad73', '3f67235a5607746cc215eee5dd447a5e', '501e22e48df13d5a5b2b85a08c6d2ca9', '6284f9ad059fd7910f24ab69df891760', '770d24797fbad8f1bddd585ef8297e2b']"
1eab6189ad9ab246c197575a8c4eebe5,4,7200,Start period,,cd45058739ed0ac8229849c6249aad48,,0,"['93130c3cfa0d9d9a7635a085c3be99a1', '3cc886aecaeb231f093c5bdded29d2dd', '79af15b6a2238e81cd52b99490ed2709', '66c69301f757e48e6b780927b5a55e11', 'abbf4d36fe2ae588a1d096b0a88aa0c9']"
1f9e3cb05c031986cf8bc7c0a84cc517,1,7200,Start period,,8362dfecb7412f12a12713852d2ae566,,0,"['6747ed60ebf43c90d3329c9d744662cb', 'bd20bf656b42bc62dbff50057d2b229a', 'e0dffa2151192e79ffe8fb354c90ee27', '9f5b1af88e7d95ccb819e311d22fc1d9', 'bb78908ffd321b2e0709b9b462786360']"
1f9e3cb05c031986cf8bc7c0a84cc517,2,7200,Start period,,8362dfecb7412f12a12713852d2ae566,,0,"['ff9ea417d5345bb5e4e6ec152ae2358f', '9ddd4ed866679ee1020a2c8c426b222a', 'bb78908ffd321b2e0709b9b462786360', '173f319db1edc802bf85ecff4a759d8c', '73be785a9fbca2eff767fbce1c398d66']"
1f9e3cb05c031986cf8bc7c0a84cc517,3,7200,Start period,,8362dfecb7412f12a12713852d2ae566,,0,"['6747ed60ebf43c90d3329c9d744662cb', 'bd20bf656b42bc62dbff50057d2b229a', 'e0dffa2151192e79ffe8fb354c90ee27', '9f5b1af88e7d95ccb819e311d22fc1d9', 'bb78908ffd321b2e0709b9b462786360']"
1f9e3cb05c031986cf8bc7c0a84cc517,4,7200,Start period,,8362dfecb7412f12a12713852d2ae566,,0,"['8855d25a0461a5ed487d0dbc7ad6c73b', '35ca3467b0fbb6a737c25f3f4ca5b2a8', 'd39a4c1fa31258c322488a7329674adc', '9ddd4ed866679ee1020a2c8c426b222a', '73be785a9fbca2eff767fbce1c398d66']"
